intern_id,name,gender,domain,college,internship_start_date,week_number,week_start_date,tasks_assigned,tasks_completed,task_completion_rate,attendance,late_submissions,mentor_rating,performance_score
39,Atharva Thete,Male,AI,BITS,2024-07-15,20,2024-07-15,15,9,60.0,76.46,2,3.53,68.12
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,1,2024-07-20,6,6,100.0,71.26,4,3.66,83.34
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,2,2024-07-20,7,6,85.71,66.09,3,4.53,81.29
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,3,2024-07-20,13,11,84.62,73.2,2,4.89,85.15
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,4,2024-07-20,8,7,87.5,76.55,1,2.93,75.55
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,5,2024-07-20,9,3,33.33,68.65,2,3.1,52.53
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,6,2024-07-20,6,6,100.0,77.7,1,4.11,87.97
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,7,2024-07-20,7,6,85.71,63.99,5,4.35,79.58
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,8,2024-07-20,6,4,66.67,64.12,0,4.6,73.5
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,9,2024-07-20,10,8,80.0,94.91,1,2.58,75.95
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,10,2024-07-20,10,5,50.0,89.21,1,3.84,69.8
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,11,2024-07-20,14,10,71.43,83.79,5,4.27,79.33
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,12,2024-07-20,7,3,42.86,62.22,1,4.24,61.25
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,13,2024-07-20,6,4,66.67,95.84,0,2.99,73.36
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,14,2024-07-20,6,4,66.67,67.34,5,3.07,65.29
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,15,2024-07-20,6,6,100.0,72.49,2,2.63,77.53
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,16,2024-07-20,13,10,76.92,86.9,0,3.67,78.86
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,17,2024-07-20,11,9,81.82,78.56,4,3.08,74.78
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,18,2024-07-20,13,13,100.0,91.53,5,2.88,84.74
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,19,2024-07-20,11,7,63.64,83.52,1,2.58,65.99
40,Amrita Rao,Female,Web Developer,BITS,2024-07-20,20,2024-07-20,12,7,58.33,60.84,1,2.72,57.9
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,1,2024-07-04,15,9,60.0,85.1,1,3.54,70.77
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,2,2024-07-04,14,5,35.71,90.05,5,3.57,62.72
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,3,2024-07-04,7,5,71.43,76.41,1,4.31,77.36
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,4,2024-07-04,7,6,85.71,83.0,0,4.54,86.42
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,5,2024-07-04,15,4,26.67,91.31,0,3.87,61.28
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,6,2024-07-04,7,7,100.0,65.08,3,2.82,76.44
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,7,2024-07-04,12,5,41.67,71.85,1,3.35,58.32
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,8,2024-07-04,8,6,75.0,86.31,4,4.24,81.33
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,9,2024-07-04,9,8,88.89,65.21,2,3.65,77.02
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,10,2024-07-04,9,8,88.89,72.6,1,4.22,82.66
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,11,2024-07-04,14,6,42.86,88.62,0,3.98,67.61
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,12,2024-07-04,7,3,42.86,90.83,2,3.53,65.57
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,13,2024-07-04,15,10,66.67,70.75,0,3.25,67.39
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,14,2024-07-04,7,4,57.14,70.47,3,3.81,66.86
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,15,2024-07-04,9,8,88.89,93.92,4,3.99,87.67
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,16,2024-07-04,12,9,75.0,84.33,3,4.06,79.66
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,17,2024-07-04,12,9,75.0,99.58,0,2.88,77.15
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,18,2024-07-04,12,8,66.67,97.7,5,4.11,80.64
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,19,2024-07-04,12,8,66.67,90.87,4,3.78,76.61
41,Rajesh Verma,Male,Python Developer,BITS,2024-07-04,20,2024-07-04,13,12,92.31,76.54,5,4.22,85.21
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,1,2024-10-31,6,3,50.0,64.93,5,4.28,65.16
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,2,2024-10-31,7,5,71.43,62.47,4,4.92,76.83
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,3,2024-10-31,5,5,100.0,65.79,5,4.93,89.32
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,4,2024-10-31,13,4,30.77,73.39,1,3.45,55.03
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,5,2024-10-31,14,6,42.86,82.86,0,4.88,71.28
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,6,2024-10-31,12,3,25.0,96.21,2,4.69,67.0
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,7,2024-10-31,15,11,73.33,67.02,3,4.83,78.42
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,8,2024-10-31,15,14,93.33,82.67,3,3.45,82.83
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,9,2024-10-31,11,11,100.0,85.76,1,2.57,81.15
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,10,2024-10-31,12,12,100.0,63.62,2,4.98,88.97
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,11,2024-10-31,8,5,62.5,77.24,1,2.51,63.23
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,12,2024-10-31,13,4,30.77,84.54,3,3.4,58.07
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,13,2024-10-31,14,9,64.29,95.42,2,4.49,81.28
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,14,2024-10-31,7,5,71.43,83.1,1,4.82,82.42
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,15,2024-10-31,5,3,60.0,77.94,2,3.34,67.42
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,16,2024-10-31,9,7,77.78,72.27,4,3.07,71.21
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,17,2024-10-31,11,5,45.45,91.83,2,4.79,74.47
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,18,2024-10-31,6,3,50.0,66.44,2,2.84,56.97
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,19,2024-10-31,13,7,53.85,87.95,4,3.59,69.47
42,Pankaj Singh,Male,App Development,BITS,2024-10-31,20,2024-10-31,8,4,50.0,75.21,3,4.17,67.58
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,1,2024-06-26,9,9,100.0,82.95,4,3.07,83.31
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,2,2024-06-26,9,6,66.67,68.71,4,3.99,71.22
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,3,2024-06-26,7,3,42.86,64.45,1,3.82,59.4
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,4,2024-06-26,11,9,81.82,62.51,2,4.92,81.0
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,5,2024-06-26,15,6,40.0,90.42,5,3.33,63.11
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,6,2024-06-26,10,9,90.0,79.94,0,4.79,88.72
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,7,2024-06-26,11,8,72.73,88.73,3,4.4,82.11
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,8,2024-06-26,14,10,71.43,63.78,4,3.28,67.39
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,9,2024-06-26,5,4,80.0,80.33,5,4.01,80.16
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,10,2024-06-26,6,3,50.0,98.53,2,3.1,68.16
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,11,2024-06-26,5,3,60.0,99.79,5,4.38,80.22
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,12,2024-06-26,13,7,53.85,95.2,3,3.47,70.92
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,13,2024-06-26,7,5,71.43,80.17,4,3.04,70.86
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,14,2024-06-26,14,7,50.0,96.89,4,4.06,73.43
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,15,2024-06-26,12,12,100.0,68.67,3,4.96,90.36
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,16,2024-06-26,7,4,57.14,94.64,3,4.45,77.95
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,17,2024-06-26,6,3,50.0,79.5,4,4.81,72.71
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,18,2024-06-26,7,5,71.43,80.73,3,4.91,82.25
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,19,2024-06-26,9,5,55.56,72.04,4,3.81,66.7
43,Asmitha Tiwari,Female,App Development,SRM,2024-06-26,20,2024-06-26,11,6,54.55,77.51,2,2.95,62.77
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,1,2024-11-11,15,6,40.0,65.11,2,3.07,53.95
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,2,2024-11-11,15,3,20.0,91.36,2,2.95,53.11
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,3,2024-11-11,13,6,46.15,79.67,2,3.56,63.72
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,4,2024-11-11,8,6,75.0,77.99,5,4.54,80.64
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,5,2024-11-11,9,6,66.67,73.79,3,2.76,65.37
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,6,2024-11-11,9,7,77.78,74.0,5,4.83,82.29
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,7,2024-11-11,10,7,70.0,62.2,2,3.03,64.84
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,8,2024-11-11,6,4,66.67,94.81,1,4.28,80.79
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,9,2024-11-11,9,6,66.67,80.48,5,4.54,78.05
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,10,2024-11-11,12,4,33.33,66.27,4,4.58,60.69
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,11,2024-11-11,5,4,80.0,64.03,1,3.93,74.79
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,12,2024-11-11,14,7,50.0,81.6,0,3.38,64.76
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,13,2024-11-11,11,6,54.55,85.16,3,3.34,67.41
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,14,2024-11-11,5,3,60.0,76.46,2,4.76,75.5
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,15,2024-11-11,11,3,27.27,70.12,3,3.82,54.86
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,16,2024-11-11,5,5,100.0,60.62,3,2.55,73.49
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,17,2024-11-11,8,7,87.5,76.52,5,3.71,80.22
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,18,2024-11-11,13,9,69.23,88.13,5,4.58,81.61
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,19,2024-11-11,13,5,38.46,78.93,1,4.34,65.1
44,Vinod Yadav,Male,Data Science,NMIMS,2024-11-11,20,2024-11-11,5,4,80.0,98.26,2,4.38,87.76
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,1,2024-06-02,14,12,85.71,92.54,1,4.01,86.11
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,2,2024-06-02,9,7,77.78,71.56,2,3.23,71.96
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,3,2024-06-02,12,7,58.33,87.82,5,4.54,76.92
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,4,2024-06-02,14,11,78.57,73.69,5,4.81,82.39
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,5,2024-06-02,12,12,100.0,71.44,4,2.97,79.25
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,6,2024-06-02,15,7,46.67,89.13,2,3.29,65.15
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,7,2024-06-02,13,3,23.08,63.55,5,4.98,58.18
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,8,2024-06-02,15,5,33.33,73.88,3,3.56,56.86
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,9,2024-06-02,6,6,100.0,68.56,3,2.96,78.33
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,10,2024-06-02,9,9,100.0,65.56,1,3.64,81.51
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,11,2024-06-02,15,4,26.67,85.47,3,4.3,62.11
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,12,2024-06-02,15,13,86.67,74.45,1,3.44,77.64
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,13,2024-06-02,13,7,53.85,64.86,2,3.23,60.38
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,14,2024-06-02,6,6,100.0,74.83,5,4.48,89.33
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,15,2024-06-02,15,9,60.0,81.18,0,3.63,70.13
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,16,2024-06-02,6,3,50.0,62.08,3,3.06,56.98
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,17,2024-06-02,14,5,35.71,88.46,1,4.85,69.92
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,18,2024-06-02,8,5,62.5,75.53,4,4.05,71.96
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,19,2024-06-02,7,5,71.43,83.98,0,4.23,79.15
45,Aarohi Shukla,Female,Java Developer,Manipal,2024-06-02,20,2024-06-02,9,3,33.33,63.19,4,4.4,58.69
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,1,2024-08-02,5,5,100.0,68.15,2,2.72,76.77
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,2,2024-08-02,15,7,46.67,65.88,2,2.84,55.47
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,3,2024-08-02,12,10,83.33,60.34,0,4.9,80.83
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,4,2024-08-02,8,8,100.0,93.79,5,4.73,96.52
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,5,2024-08-02,10,7,70.0,86.78,5,4.6,81.63
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,6,2024-08-02,10,4,40.0,65.03,1,2.61,51.17
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,7,2024-08-02,15,7,46.67,75.35,2,3.06,59.63
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,8,2024-08-02,10,4,40.0,70.1,2,2.76,53.59
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,9,2024-08-02,5,3,60.0,76.52,2,2.59,62.5
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,10,2024-08-02,8,8,100.0,95.96,0,3.41,89.25
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,11,2024-08-02,12,9,75.0,75.29,2,3.25,72.09
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,12,2024-08-02,13,7,53.85,61.26,5,3.76,62.48
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,13,2024-08-02,9,8,88.89,80.21,2,4.41,86.08
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,14,2024-08-02,5,5,100.0,65.28,3,3.31,79.44
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,15,2024-08-02,8,7,87.5,80.52,4,4.07,83.58
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,16,2024-08-02,9,7,77.78,97.14,5,3.3,80.05
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,17,2024-08-02,9,7,77.78,74.09,1,2.61,69.0
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,18,2024-08-02,14,6,42.86,88.89,3,4.14,68.65
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,19,2024-08-02,14,10,71.43,90.83,2,4.51,82.88
46,Jyoti Pagare,Female,Digital Marketing,Manipal,2024-08-02,20,2024-08-02,7,3,42.86,78.48,3,2.85,57.79
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,1,2024-08-22,8,5,62.5,67.04,3,2.89,62.45
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,2,2024-08-22,9,9,100.0,85.09,4,4.33,91.51
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,3,2024-08-22,5,3,60.0,84.82,1,3.27,69.07
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,4,2024-08-22,7,4,57.14,88.53,4,4.45,76.12
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,5,2024-08-22,6,4,66.67,80.82,1,3.5,71.91
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,6,2024-08-22,5,5,100.0,98.53,0,4.56,96.92
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,7,2024-08-22,15,10,66.67,85.42,2,2.62,68.01
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,8,2024-08-22,7,4,57.14,64.03,5,3.16,61.02
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,9,2024-08-22,8,3,37.5,90.68,1,4.69,70.34
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,10,2024-08-22,10,9,90.0,96.95,5,4.66,93.05
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,11,2024-08-22,7,7,100.0,94.66,4,4.95,98.1
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,12,2024-08-22,7,5,71.43,78.91,1,3.97,76.06
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,13,2024-08-22,14,11,78.57,65.71,3,3.15,70.04
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,14,2024-08-22,14,4,28.57,80.24,4,3.07,53.92
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,15,2024-08-22,8,3,37.5,82.71,3,4.82,68.73
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,16,2024-08-22,5,5,100.0,79.13,2,3.13,82.52
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,17,2024-08-22,11,5,45.45,86.57,0,3.83,67.13
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,18,2024-08-22,7,5,71.43,98.39,5,2.55,73.39
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,19,2024-08-22,13,4,30.77,61.27,4,3.07,49.11
47,Abhijeet Singh,Male,Web Developer,NMIMS,2024-08-22,20,2024-08-22,15,7,46.67,90.92,4,2.7,62.14
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,1,2024-09-11,14,8,57.14,77.46,0,3.14,64.93
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,2,2024-09-11,10,8,80.0,78.09,3,2.73,71.81
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,3,2024-09-11,11,6,54.55,82.57,2,3.15,65.49
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,4,2024-09-11,7,6,85.71,92.81,0,3.27,81.75
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,5,2024-09-11,6,5,83.33,67.59,5,3.79,76.35
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,6,2024-09-11,6,6,100.0,79.37,1,3.31,83.67
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,7,2024-09-11,14,7,50.0,97.53,0,3.89,72.6
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,8,2024-09-11,5,3,60.0,75.0,3,3.9,69.9
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,9,2024-09-11,5,5,100.0,77.57,4,3.2,82.47
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,10,2024-09-11,12,7,58.33,63.14,4,4.95,71.97
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,11,2024-09-11,13,5,38.46,80.24,2,3.15,58.36
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,12,2024-09-11,12,11,91.67,64.1,4,4.52,83.02
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,13,2024-09-11,11,8,72.73,75.73,2,3.77,74.43
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,14,2024-09-11,8,7,87.5,97.68,1,3.95,88.0
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,15,2024-09-11,14,4,28.57,70.78,1,4.77,61.28
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,16,2024-09-11,14,11,78.57,93.2,4,4.4,85.79
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,17,2024-09-11,12,12,100.0,61.8,4,2.83,75.52
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,18,2024-09-11,15,8,53.33,80.95,5,3.0,63.62
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,19,2024-09-11,11,6,54.55,78.46,5,3.27,64.98
48,Purav Jha,Male,Digital Marketing,Manipal,2024-09-11,20,2024-09-11,6,6,100.0,82.49,2,2.62,80.47
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,1,2024-09-08,5,4,80.0,77.89,5,3.28,75.05
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,2,2024-09-08,8,4,50.0,64.31,0,4.51,66.35
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,3,2024-09-08,12,5,41.67,86.84,1,2.81,59.58
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,4,2024-09-08,13,13,100.0,71.02,0,4.5,88.31
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,5,2024-09-08,9,5,55.56,92.2,3,3.94,73.52
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,6,2024-09-08,7,3,42.86,81.76,4,3.32,61.59
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,7,2024-09-08,8,5,62.5,62.93,2,3.94,67.52
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,8,2024-09-08,12,6,50.0,92.4,5,4.89,77.06
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,9,2024-09-08,12,10,83.33,94.07,4,3.4,81.95
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,10,2024-09-08,10,10,100.0,79.94,1,3.55,85.28
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,11,2024-09-08,15,8,53.33,72.73,1,4.21,68.41
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,12,2024-09-08,10,7,70.0,87.49,4,3.88,77.53
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,13,2024-09-08,7,7,100.0,70.81,2,2.61,76.9
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,14,2024-09-08,10,5,50.0,67.6,4,4.47,67.1
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,15,2024-09-08,5,4,80.0,60.85,3,3.93,73.83
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,16,2024-09-08,5,4,80.0,93.0,4,2.87,77.12
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,17,2024-09-08,5,4,80.0,65.61,2,4.32,77.6
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,18,2024-09-08,12,4,33.33,96.41,4,4.07,66.67
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,19,2024-09-08,6,5,83.33,84.89,5,2.72,75.12
49,Karan Sharma,Male,Cloud Computing,BITS,2024-09-08,20,2024-09-08,12,4,33.33,98.53,4,4.66,70.85
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,1,2024-07-11,5,4,80.0,85.01,0,3.57,78.92
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,2,2024-07-11,14,11,78.57,87.06,4,2.77,74.17
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,3,2024-07-11,6,4,66.67,86.19,5,3.12,71.25
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,4,2024-07-11,5,4,80.0,76.25,5,3.6,76.47
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,5,2024-07-11,15,8,53.33,70.76,0,4.7,70.76
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,6,2024-07-11,10,4,40.0,79.45,4,3.36,60.0
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,7,2024-07-11,11,10,90.91,79.95,2,4.37,86.57
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,8,2024-07-11,6,3,50.0,68.91,3,2.79,57.41
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,9,2024-07-11,9,9,100.0,64.36,0,2.55,74.61
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,10,2024-07-11,11,3,27.27,66.55,5,3.93,54.45
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,11,2024-07-11,9,6,66.67,64.84,5,4.79,74.86
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,12,2024-07-11,12,5,41.67,89.19,2,4.89,72.76
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,13,2024-07-11,11,5,45.45,97.99,2,3.84,70.62
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,14,2024-07-11,14,3,21.43,82.09,1,4.19,58.34
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,15,2024-07-11,5,3,60.0,86.06,0,3.74,72.26
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,16,2024-07-11,11,9,81.82,71.89,2,4.71,82.56
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,17,2024-07-11,7,5,71.43,70.6,3,4.74,78.19
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,18,2024-07-11,15,8,53.33,62.14,5,3.76,62.53
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,19,2024-07-11,13,12,92.31,85.96,4,2.78,79.39
50,Akriti Agrawal,Female,App Development,NMIMS,2024-07-11,20,2024-07-11,7,6,85.71,93.84,3,4.88,91.72
