Intern_ID,Name,Gender,Domain,College,Internship_Start_Date,Week_Number,Week_Start_Date,Tasks_Assigned,Tasks_Completed,Task_Completion_Rate (%),Attendance (%),Late_Submissions,Mentor_Rating (1-5),Performance_Score
45,Aarohi Shukla,Female,Java Developer,Manipal,6/2/2024,3,6/2/2024,12,7,58.33,87.82,5,4.54,76.92
45,Aarohi Shukla,Female,Java Developer,Manipal,6/2/2024,4,6/2/2024,14,11,78.57,73.69,5,4.81,82.39
45,Aarohi Shukla,Female,Java Developer,Manipal,6/2/2024,5,6/2/2024,12,12,100,71.44,4,2.97,79.25
45,Aarohi Shukla,Female,Java Developer,Manipal,6/2/2024,6,6/2/2024,15,7,46.67,89.13,2,3.29,65.15
45,Aarohi Shukla,Female,Java Developer,Manipal,6/2/2024,7,6/2/2024,13,3,23.08,63.55,5,4.98,58.18
45,Aarohi Shukla,Female,Java Developer,Manipal,6/2/2024,8,6/2/2024,15,5,33.33,73.88,3,3.56,56.86
45,Aarohi Shukla,Female,Java Developer,Manipal,6/2/2024,9,6/2/2024,6,6,100,68.56,3,2.96,78.33
45,Aarohi Shukla,Female,Java Developer,Manipal,6/2/2024,10,6/2/2024,9,9,100,65.56,1,3.64,81.51
45,Aarohi Shukla,Female,Java Developer,Manipal,6/2/2024,11,6/2/2024,15,4,26.67,85.47,3,4.3,62.11
45,Aarohi Shukla,Female,Java Developer,Manipal,6/2/2024,12,6/2/2024,15,13,86.67,74.45,1,3.44,77.64
45,Aarohi Shukla,Female,Java Developer,Manipal,6/2/2024,13,6/2/2024,13,7,53.85,64.86,2,3.23,60.38
45,Aarohi Shukla,Female,Java Developer,Manipal,6/2/2024,14,6/2/2024,6,6,100,74.83,5,4.48,89.33
45,Aarohi Shukla,Female,Java Developer,Manipal,6/2/2024,15,6/2/2024,15,9,60,81.18,0,3.63,70.13
45,Aarohi Shukla,Female,Java Developer,Manipal,6/2/2024,16,6/2/2024,6,3,50,62.08,3,3.06,56.98
45,Aarohi Shukla,Female,Java Developer,Manipal,6/2/2024,17,6/2/2024,14,5,35.71,88.46,1,4.85,69.92
45,Aarohi Shukla,Female,Java Developer,Manipal,6/2/2024,18,6/2/2024,8,5,62.5,75.53,4,4.05,71.96
45,Aarohi Shukla,Female,Java Developer,Manipal,6/2/2024,19,6/2/2024,7,5,71.43,83.98,0,4.23,79.15
45,Aarohi Shukla,Female,Java Developer,Manipal,6/2/2024,20,6/2/2024,9,3,33.33,63.19,4,4.4,58.69
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,1,8/2/2024,5,5,100,68.15,2,2.72,76.77
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,2,8/2/2024,15,7,46.67,65.88,2,2.84,55.47
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,3,8/2/2024,12,10,83.33,60.34,0,4.9,80.83
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,4,8/2/2024,8,8,100,93.79,5,4.73,96.52
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,5,8/2/2024,10,7,70,86.78,5,4.6,81.63
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,6,8/2/2024,10,4,40,65.03,1,2.61,51.17
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,7,8/2/2024,15,7,46.67,75.35,2,3.06,59.63
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,8,8/2/2024,10,4,40,70.1,2,2.76,53.59
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,9,8/2/2024,5,3,60,76.52,2,2.59,62.5
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,10,8/2/2024,8,8,100,95.96,0,3.41,89.25
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,11,8/2/2024,12,9,75,75.29,2,3.25,72.09
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,12,8/2/2024,13,7,53.85,61.26,5,3.76,62.48
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,13,8/2/2024,9,8,88.89,80.21,2,4.41,86.08
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,14,8/2/2024,5,5,100,65.28,3,3.31,79.44
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,15,8/2/2024,8,7,87.5,80.52,4,4.07,83.58
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,16,8/2/2024,9,7,77.78,97.14,5,3.3,80.05
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,17,8/2/2024,9,7,77.78,74.09,1,2.61,69
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,18,8/2/2024,14,6,42.86,88.89,3,4.14,68.65
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,19,8/2/2024,14,10,71.43,90.83,2,4.51,82.88
46,Jyoti Pagare,Female,Digital Marketing,Manipal,8/2/2024,20,8/2/2024,7,3,42.86,78.48,3,2.85,57.79
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,1,8/22/2024,8,5,62.5,67.04,3,2.89,62.45
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,2,8/22/2024,9,9,100,85.09,4,4.33,91.51
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,3,8/22/2024,5,3,60,84.82,1,3.27,69.07
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,4,8/22/2024,7,4,57.14,88.53,4,4.45,76.12
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,5,8/22/2024,6,4,66.67,80.82,1,3.5,71.91
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,6,8/22/2024,5,5,100,98.53,0,4.56,96.92
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,7,8/22/2024,15,10,66.67,85.42,2,2.62,68.01
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,8,8/22/2024,7,4,57.14,64.03,5,3.16,61.02
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,9,8/22/2024,8,3,37.5,90.68,1,4.69,70.34
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,10,8/22/2024,10,9,90,96.95,5,4.66,93.05
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,11,8/22/2024,7,7,100,94.66,4,4.95,98.1
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,12,8/22/2024,7,5,71.43,78.91,1,3.97,76.06
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,13,8/22/2024,14,11,78.57,65.71,3,3.15,70.04
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,14,8/22/2024,14,4,28.57,80.24,4,3.07,53.92
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,15,8/22/2024,8,3,37.5,82.71,3,4.82,68.73
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,16,8/22/2024,5,5,100,79.13,2,3.13,82.52
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,17,8/22/2024,11,5,45.45,86.57,0,3.83,67.13
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,18,8/22/2024,7,5,71.43,98.39,5,2.55,73.39
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,19,8/22/2024,13,4,30.77,61.27,4,3.07,49.11
47,Abhijeet Singh,Male,Web Developer,NMIMS,8/22/2024,20,8/22/2024,15,7,46.67,90.92,4,2.7,62.14
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,1,9/11/2024,14,8,57.14,77.46,0,3.14,64.93
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,2,9/11/2024,10,8,80,78.09,3,2.73,71.81
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,3,9/11/2024,11,6,54.55,82.57,2,3.15,65.49
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,4,9/11/2024,7,6,85.71,92.81,0,3.27,81.75
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,5,9/11/2024,6,5,83.33,67.59,5,3.79,76.35
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,6,9/11/2024,6,6,100,79.37,1,3.31,83.67
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,7,9/11/2024,14,7,50,97.53,0,3.89,72.6
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,8,9/11/2024,5,3,60,75,3,3.9,69.9
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,9,9/11/2024,5,5,100,77.57,4,3.2,82.47
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,10,9/11/2024,12,7,58.33,63.14,4,4.95,71.97
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,11,9/11/2024,13,5,38.46,80.24,2,3.15,58.36
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,12,9/11/2024,12,11,91.67,64.1,4,4.52,83.02
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,13,9/11/2024,11,8,72.73,75.73,2,3.77,74.43
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,14,9/11/2024,8,7,87.5,97.68,1,3.95,88
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,15,9/11/2024,14,4,28.57,70.78,1,4.77,61.28
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,16,9/11/2024,14,11,78.57,93.2,4,4.4,85.79
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,17,9/11/2024,12,12,100,61.8,4,2.83,75.52
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,18,9/11/2024,15,8,53.33,80.95,5,3,63.62
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,19,9/11/2024,11,6,54.55,78.46,5,3.27,64.98
48,Purav Jha,Male,Digital Marketing,Manipal,9/11/2024,20,9/11/2024,6,6,100,82.49,2,2.62,80.47
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,1,9/8/2024,5,4,80,77.89,5,3.28,75.05
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,2,9/8/2024,8,4,50,64.31,0,4.51,66.35
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,3,9/8/2024,12,5,41.67,86.84,1,2.81,59.58
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,4,9/8/2024,13,13,100,71.02,0,4.5,88.31
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,5,9/8/2024,9,5,55.56,92.2,3,3.94,73.52
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,6,9/8/2024,7,3,42.86,81.76,4,3.32,61.59
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,7,9/8/2024,8,5,62.5,62.93,2,3.94,67.52
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,8,9/8/2024,12,6,50,92.4,5,4.89,77.06
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,9,9/8/2024,12,10,83.33,94.07,4,3.4,81.95
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,10,9/8/2024,10,10,100,79.94,1,3.55,85.28
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,11,9/8/2024,15,8,53.33,72.73,1,4.21,68.41
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,12,9/8/2024,10,7,70,87.49,4,3.88,77.53
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,13,9/8/2024,7,7,100,70.81,2,2.61,76.9
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,14,9/8/2024,10,5,50,67.6,4,4.47,67.1
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,15,9/8/2024,5,4,80,60.85,3,3.93,73.83
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,16,9/8/2024,5,4,80,93,4,2.87,77.12
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,17,9/8/2024,5,4,80,65.61,2,4.32,77.6
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,18,9/8/2024,12,4,33.33,96.41,4,4.07,66.67
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,19,9/8/2024,6,5,83.33,84.89,5,2.72,75.12
49,Karan Sharma,Male,Cloud Computing,BITS,9/8/2024,20,9/8/2024,12,4,33.33,98.53,4,4.66,70.85
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,1,7/11/2024,5,4,80,85.01,0,3.57,78.92
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,2,7/11/2024,14,11,78.57,87.06,4,2.77,74.17
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,3,7/11/2024,6,4,66.67,86.19,5,3.12,71.25
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,4,7/11/2024,5,4,80,76.25,5,3.6,76.47
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,5,7/11/2024,15,8,53.33,70.76,0,4.7,70.76
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,6,7/11/2024,10,4,40,79.45,4,3.36,60
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,7,7/11/2024,11,10,90.91,79.95,2,4.37,86.57
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,8,7/11/2024,6,3,50,68.91,3,2.79,57.41
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,9,7/11/2024,9,9,100,64.36,0,2.55,74.61
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,10,7/11/2024,11,3,27.27,66.55,5,3.93,54.45
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,11,7/11/2024,9,6,66.67,64.84,5,4.79,74.86
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,12,7/11/2024,12,5,41.67,89.19,2,4.89,72.76
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,13,7/11/2024,11,5,45.45,97.99,2,3.84,70.62
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,14,7/11/2024,14,3,21.43,82.09,1,4.19,58.34
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,15,7/11/2024,5,3,60,86.06,0,3.74,72.26
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,16,7/11/2024,11,9,81.82,71.89,2,4.71,82.56
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,17,7/11/2024,7,5,71.43,70.6,3,4.74,78.19
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,18,7/11/2024,15,8,53.33,62.14,5,3.76,62.53
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,19,7/11/2024,13,12,92.31,85.96,4,2.78,79.39
50,Akriti Agrawal,Female,App Development,NMIMS,7/11/2024,20,7/11/2024,7,6,85.71,93.84,3,4.88,91.72
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,1,8/1/2024,9,3,33.33,77.56,4,3.44,57.24
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,2,8/1/2024,10,3,30,68.55,4,2.81,49.42
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,3,8/1/2024,13,11,84.62,82.51,3,4.32,84.52
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,4,8/1/2024,5,5,100,75.74,0,2.87,79.94
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,5,8/1/2024,11,8,72.73,75.59,0,4.46,78.53
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,6,8/1/2024,14,9,64.29,85,0,3.1,69.82
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,7,8/1/2024,9,7,77.78,82.42,4,3.56,77.2
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,8,8/1/2024,8,3,37.5,92.82,2,3.97,66.67
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,9,8/1/2024,14,7,50,97.48,4,3.5,70.24
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,10,8/1/2024,7,5,71.43,81.15,0,4.98,82.8
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,11,8/1/2024,7,3,42.86,66.8,0,4.12,61.9
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,12,8/1/2024,5,3,60,60.45,0,4.91,71.59
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,13,8/1/2024,5,5,100,93.87,1,2.51,83.22
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,14,8/1/2024,14,11,78.57,94.91,2,2.63,75.68
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,15,8/1/2024,8,8,100,98.26,5,3.67,91.5
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,16,8/1/2024,6,4,66.67,65.91,2,4.32,72.36
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,17,8/1/2024,14,14,100,96.16,4,4.57,96.27
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,18,8/1/2024,9,3,33.33,74.74,3,3.76,58.31
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,19,8/1/2024,8,8,100,70.21,4,2.83,78.04
51,Shreya Shah,Female,Data Science,VIT,8/1/2024,20,8/1/2024,9,8,88.89,97.58,3,2.84,81.87
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,1,9/7/2024,10,7,70,84.36,2,3.93,76.89
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,2,9/7/2024,9,5,55.56,70.94,0,4.38,69.79
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,3,9/7/2024,14,5,35.71,84.78,4,4.61,67.38
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,4,9/7/2024,6,4,66.67,99.03,3,4.55,83.68
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,5,9/7/2024,11,4,36.36,97.73,3,3.24,63.3
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,6,9/7/2024,10,3,30,98.47,5,3.93,65.12
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,7,9/7/2024,12,12,100,66.41,2,3.93,83.5
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,8,9/7/2024,11,11,100,69.19,0,4.11,85.42
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,9,9/7/2024,12,6,50,79.62,1,3.09,62.43
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,10,9/7/2024,5,4,80,64.29,5,4.2,76.49
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,11,9/7/2024,8,6,75,68.34,5,4.21,75.76
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,12,9/7/2024,13,5,38.46,91.4,0,4.77,71.42
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,13,9/7/2024,14,4,28.57,66.02,3,3.16,50.19
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,14,9/7/2024,13,6,46.15,80.12,3,2.76,59.06
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,15,9/7/2024,13,6,46.15,83.87,2,3.44,64.26
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,16,9/7/2024,13,6,46.15,98.3,5,3.16,66.91
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,17,9/7/2024,12,11,91.67,96.95,1,3.8,88.55
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,18,9/7/2024,13,12,92.31,99.28,5,3.76,89.27
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,19,9/7/2024,11,9,81.82,87.11,3,2.5,73.86
52,Rahul Joshi,Male,AI,NMIMS,9/7/2024,20,9/7/2024,14,14,100,98.47,5,4.11,94.2
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,1,7/14/2024,14,9,64.29,82.92,2,4.78,79.27
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,2,7/14/2024,9,5,55.56,89.93,3,4.1,73.8
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,3,7/14/2024,10,5,50,92.94,1,2.8,64.68
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,4,7/14/2024,12,7,58.33,95.49,3,3.38,72.26
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,5,7/14/2024,5,5,100,62.44,5,2.92,76.25
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,6,7/14/2024,6,3,50,60.74,5,3.42,58.74
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,7,7/14/2024,7,5,71.43,71.45,3,2.97,67.83
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,8,7/14/2024,15,5,33.33,93.71,0,2.61,57.1
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,9,7/14/2024,12,3,25,70.15,0,2.75,47.55
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,10,7/14/2024,5,3,60,97.51,4,4.71,81.51
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,11,7/14/2024,11,11,100,95.88,1,2.55,84.06
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,12,7/14/2024,11,5,45.45,60.1,3,3.99,60.15
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,13,7/14/2024,7,4,57.14,70.78,3,4.22,69.41
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,14,7/14/2024,12,11,91.67,80.27,3,4.54,87.99
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,15,7/14/2024,9,7,77.78,97.52,3,4.53,87.55
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,16,7/14/2024,7,6,85.71,76.43,0,3.36,77.37
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,17,7/14/2024,6,5,83.33,77.2,4,2.78,73.17
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,18,7/14/2024,10,8,80,90.79,5,3.88,82.52
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,19,7/14/2024,14,8,57.14,84.53,3,4.95,77.92
53,Deepak Yadav,Male,Python Developer,VIT,7/14/2024,20,7/14/2024,7,3,42.86,63.92,0,4.99,66.26
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,1,8/21/2024,7,4,57.14,69.77,1,3.55,65.09
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,2,8/21/2024,7,5,71.43,78.17,0,2.82,68.94
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,3,8/21/2024,7,6,85.71,96.77,3,3.63,85.09
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,4,8/21/2024,13,12,92.31,89.05,0,3.54,84.88
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,5,8/21/2024,10,6,60,84.42,2,4.32,75.25
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,6,8/21/2024,11,8,72.73,94.42,5,3.84,80.46
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,7,8/21/2024,9,9,100,93.36,2,3.43,88.59
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,8,8/21/2024,12,11,91.67,68.66,0,3.33,77.25
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,9,8/21/2024,7,5,71.43,63.23,4,3.47,68.36
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,10,8/21/2024,11,8,72.73,73.37,2,4.13,75.88
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,11,8/21/2024,10,4,40,88.87,4,3.73,65.04
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,12,8/21/2024,15,6,40,87.28,4,2.55,57.48
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,13,8/21/2024,14,9,64.29,89.14,2,4.42,78.98
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,14,8/21/2024,6,5,83.33,88.34,1,3.35,79.93
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,15,8/21/2024,15,5,33.33,97.58,0,4.61,70.27
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,16,8/21/2024,15,8,53.33,90.12,5,2.92,65.89
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,17,8/21/2024,7,5,71.43,91.91,5,3.98,80.02
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,18,8/21/2024,7,7,100,90.3,3,4.05,91.39
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,19,8/21/2024,9,7,77.78,67.44,2,2.53,66.52
54,Monika Jain,Female,Cloud Computing,NMIMS,8/21/2024,20,8/21/2024,12,5,41.67,92.86,3,4.76,73.09
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,1,11/22/2024,11,9,81.82,90.89,4,2.86,77.16
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,2,11/22/2024,9,7,77.78,89.12,1,4.7,86.05
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,3,11/22/2024,9,7,77.78,79.6,5,4.58,82.47
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,4,11/22/2024,14,5,35.71,81.34,2,3.06,57.05
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,5,11/22/2024,12,3,25,97.4,0,4.58,66.7
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,6,11/22/2024,6,3,50,70.85,4,3.46,62.02
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,7,11/22/2024,10,3,30,68.23,5,3.95,56.17
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,8,11/22/2024,15,9,60,97.41,3,3.09,71.76
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,9,11/22/2024,7,5,71.43,65.25,4,2.52,63.27
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,10,11/22/2024,14,7,50,79.52,2,4.11,68.52
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,11,11/22/2024,9,7,77.78,81.61,1,3.22,74.91
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,12,11/22/2024,5,4,80,82.48,5,4.33,82.72
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,13,11/22/2024,6,4,66.67,98.16,1,3.02,74.24
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,14,11/22/2024,11,7,63.64,81.22,1,3.97,73.64
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,15,11/22/2024,10,5,50,87.28,2,2.71,62.44
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,16,11/22/2024,7,7,100,91.13,0,3.48,88.22
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,17,11/22/2024,14,6,42.86,60.95,0,3.17,54.45
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,18,11/22/2024,11,3,27.27,67.13,1,3.75,53.55
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,19,11/22/2024,11,10,90.91,77.05,3,3.82,82.4
55,Sunit Gupta,Male,Cloud Computing,SRM,11/22/2024,20,11/22/2024,12,6,50,96.25,3,4.6,76.47
56,Aanya Sharna,Female,AI,IIT,7/8/2024,1,7/8/2024,7,5,71.43,61.7,2,3.53,68.26
56,Aanya Sharna,Female,AI,IIT,7/8/2024,2,7/8/2024,9,6,66.67,74.62,1,3.06,67.41
56,Aanya Sharna,Female,AI,IIT,7/8/2024,3,7/8/2024,10,9,90,75.31,1,4.67,86.61
56,Aanya Sharna,Female,AI,IIT,7/8/2024,4,7/8/2024,8,8,100,73.05,5,2.58,77.39
56,Aanya Sharna,Female,AI,IIT,7/8/2024,5,7/8/2024,8,7,87.5,93.93,5,3.17,82.2
